Frame,Tempo(s),Flow
750,25.060155555555557,0.6921347093465876
751,25.09348888888889,0.9302478243316445
752,25.126822222222224,0.8046656987614783
753,25.160144444444445,1.3292986968477416
754,25.19346666666667,1.9878035013762767
755,25.2268,7.821602269771674
756,25.260133333333336,4.598710878218761
757,25.293444444444447,9.267088070158485
758,25.326777777777778,1.7367617725648459
759,25.360100000000003,11.235692257034056
760,25.393422222222224,1.4277344876904545
761,25.426733333333335,1.8404263395236056
762,25.46008888888889,3.0306822845241665
763,25.49338888888889,2.082777167528575
764,25.526722222222222,2.427597121067709
765,25.560044444444447,1.9035442972451733
766,25.593366666666668,0.7322992390305862
767,25.626711111111113,1.3459852072386054
768,25.660022222222224,2.3408928167370746
769,25.69336666666667,1.3329694315791834
770,25.72668888888889,0.8824458455364048
771,25.76,0.9406320123745018
772,25.793311111111112,0.8037561664466125
773,25.826633333333334,0.5925294312596731
774,25.85995555555556,0.9189973608316678
775,25.89328888888889,1.2999544611344709
776,25.92667777777778,0.7752335534546246
777,25.959933333333336,0.7890245230045516
778,25.993266666666667,0.8437730808263317
779,26.026600000000002,0.9711163693522878
780,26.059911111111113,0.8211308413770105
781,26.093244444444444,1.5259856692390907
782,26.12656666666667,0.5148727477144983
783,26.15988888888889,0.6569385210809344
784,26.193222222222225,1.3604423864120716
785,26.226555555555557,1.2609850786427872
786,26.259911111111112,0.7772337878067773
787,26.293177777777778,0.8090332457747398
788,26.326522222222223,1.052624441254478
789,26.359833333333334,1.1963602889103908
790,26.393155555555555,2.6211423950013693
791,26.426644444444445,2.127941991719378
792,26.45981111111111,1.3482989792280105
793,26.493133333333336,1.6645683336176933
794,26.526455555555557,1.3222223653095555
795,26.559811111111113,1.3683117354096852
796,26.593111111111114,4.00592299158142
797,26.626444444444445,1.068040964529489
798,26.659755555555556,0.6323615603984813
799,26.693222222222225,0.8565439477322195
800,26.726655555555556,0.649101661673487
801,26.759733333333333,1.9812318589217774
802,26.793122222222223,1.2436539890006193
803,26.82638888888889,1.2275043499058707
804,26.859711111111114,1.6842407309597458
805,26.893044444444445,0.626417448633529
806,26.926355555555556,3.9588368503589386
807,26.959755555555557,3.1359394107390495
808,26.993044444444447,4.543676412021322
809,27.026333333333334,5.029903294410525
810,27.059744444444444,1.599583301371205
811,27.09297777777778,1.5948815237919762
812,27.1263,1.5005331012011238
813,27.159622222222225,1.240164875573897
814,27.192966666666667,3.2271167761682933
815,27.226300000000002,1.1088602956272398
816,27.259633333333333,7.845726110326082
817,27.292944444444444,2.4397770761246407
818,27.326277777777783,1.5806646271393452
819,27.35958888888889,2.377848916088096
820,27.392922222222225,0.8969777072746001
821,27.426244444444446,0.5765414409545743
822,27.459555555555557,1.4822885237768193
823,27.493100000000002,0.640269230593438
824,27.526222222222223,0.3943588151121262
825,27.559622222222224,1.9112796814644315
